huc8,Pop_group,Pop_ws_age_true,Pop_ws_age
16040201,10 to 14 years,11.259836903141,11.259836903141
16040201,15 to 17 years,4.33228886305841,4.33228886305841
16040201,18 and 19 years,2.14508557522528,2.14508557522528
16040201,20 years,1.36920091954413,1.36920091954413
16040201,21 years,5.86549095273379,5.86549095273379
16040201,22 to 24 years,15.290766596185,15.290766596185
16040201,25 to 29 years,32.4396449429808,32.4396449429808
16040201,30 to 34 years,40.1286922933447,40.1286922933447
16040201,35 to 39 years,22.7303752617817,22.7303752617817
16040201,40 to 44 years,26.8849661097955,26.8849661097955
16040201,45 to 49 years,24.0485191081177,24.0485191081177
16040201,5 to 9 years,9.67706763369095,9.67706763369095
16040201,50 to 54 years,24.2240387292425,24.2240387292425
16040201,55 to 59 years,25.9553966455563,25.9553966455563
16040201,60 and 61 years,13.3748368056859,13.3748368056859
16040201,62 to 64 years,9.18368712232427,9.18368712232427
16040201,65 and 66 years,6.06593806575242,6.06593806575242
16040201,67 to 69 years,5.62579302151364,5.62579302151364
16040201,70 to 74 years,8.63248857106913,8.63248857106913
16040201,75 to 79 years,7.33749451918053,7.33749451918053
16040201,80 to 84 years,4.96285246275567,4.96285246275567
16040201,85 years and over,3.15390719544621,3.15390719544621
16040201,Under 5 years,10.8622102679835,10.8622102679835
16040205,10 to 14 years,4.53493795057365,4.53493795057365
16040205,15 to 17 years,1.53166778463083,1.53166778463083
16040205,18 and 19 years,0.870948348123416,0.870948348123416
16040205,20 years,0.0600654033188562,0.0600654033188562
16040205,21 years,0.660719436507419,0.660719436507419
16040205,22 to 24 years,1.05114455807998,1.05114455807998
16040205,25 to 29 years,3.54385879581252,3.54385879581252
16040205,30 to 34 years,1.77192939790626,1.77192939790626
16040205,35 to 39 years,3.78412040908794,3.78412040908794
16040205,40 to 44 years,2.79304125432682,2.79304125432682
16040205,45 to 49 years,3.87421851406623,3.87421851406623
16040205,5 to 9 years,5.46595170201592,5.46595170201592
16040205,50 to 54 years,4.23461093397937,4.23461093397937
16040205,55 to 59 years,7.35801190655989,7.35801190655989
16040205,60 and 61 years,1.62176588960912,1.62176588960912
16040205,62 to 64 years,3.99434932070394,3.99434932070394
16040205,65 and 66 years,2.58281234271082,2.58281234271082
16040205,67 to 69 years,3.24353177921824,3.24353177921824
16040205,70 to 74 years,4.53493795057365,4.53493795057365
16040205,75 to 79 years,2.79304125432682,2.79304125432682
16040205,80 to 84 years,1.53166778463083,1.53166778463083
16040205,85 years and over,1.08117725973941,1.08117725973941
16040205,Under 5 years,3.93428391738508,3.93428391738508
17050103,10 to 14 years,85.8997100725758,85.8997100725758
17050103,15 to 17 years,60.7944967456107,60.7944967456107
17050103,18 and 19 years,21.1336484842197,21.1336484842197
17050103,20 years,4.30706267337358,4.30706267337358
17050103,21 years,8.16941822526322,8.16941822526322
17050103,22 to 24 years,45.4313545363588,45.4313545363588
17050103,25 to 29 years,54.2773070956752,54.2773070956752
17050103,30 to 34 years,76.304062271394,76.304062271394
17050103,35 to 39 years,62.0735284036362,62.0735284036362
17050103,40 to 44 years,74.0215489883816,74.0215489883816
17050103,45 to 49 years,80.2282118451389,80.2282118451389
17050103,5 to 9 years,75.803389341215,75.803389341215
17050103,50 to 54 years,57.185246995209,57.185246995209
17050103,55 to 59 years,68.282037484659,68.282037484659
17050103,60 and 61 years,30.0323594646984,30.0323594646984
17050103,62 to 64 years,31.9046573253681,31.9046573253681
17050103,65 and 66 years,30.8350086483612,30.8350086483612
17050103,67 to 69 years,40.353122511566,40.353122511566
17050103,70 to 74 years,45.9931409067594,45.9931409067594
17050103,75 to 79 years,27.379176070283,27.379176070283
17050103,80 to 84 years,35.4278225980983,35.4278225980983
17050103,85 years and over,21.138506575383,21.138506575383
17050103,Under 5 years,56.4170895106874,56.4170895106874
17050105,10 to 14 years,0.188651543429758,0.188651543429758
17050105,15 to 17 years,0.0727655953229067,0.0727655953229067
17050105,18 and 19 years,0.0359336273199539,0.0359336273199539
17050105,20 years,0.0233568577579701,0.0233568577579701
17050105,21 years,0.0997158158128722,0.0997158158128722
17050105,22 to 24 years,0.260518798069666,0.260518798069666
17050105,25 to 29 years,0.551581179361293,0.551581179361293
17050105,30 to 34 years,0.684535600445123,0.684535600445123
17050105,35 to 39 years,0.385388153006506,0.385388153006506
17050105,40 to 44 years,0.457255407646414,0.457255407646414
17050105,45 to 49 years,0.407846670081477,0.407846670081477
17050105,5 to 9 years,0.160802982256794,0.160802982256794
17050105,50 to 54 years,0.410541692130474,0.410541692130474
17050105,55 to 59 years,0.437491912620439,0.437491912620439
17050105,60 and 61 years,0.227280192798709,0.227280192798709
17050105,62 to 64 years,0.153616256792803,0.153616256792803
17050105,65 and 66 years,0.10151249717887,0.10151249717887
17050105,67 to 69 years,0.0934274310318802,0.0934274310318802
17050105,70 to 74 years,0.143734509279816,0.143734509279816
17050105,75 to 79 years,0.123072673570842,0.123072673570842
17050105,80 to 84 years,0.0835456835188929,0.0835456835188929
17050105,85 years and over,0.0530021002969321,0.0530021002969321
17050105,Under 5 years,0.182363158648766,0.182363158648766
17050106,10 to 14 years,2.92804591082857,2.92804591082857
17050106,15 to 17 years,1.12938913703388,1.12938913703388
17050106,18 and 19 years,0.557723030634013,0.557723030634013
17050106,20 years,0.362519969912109,0.362519969912109
17050106,21 years,1.54768141000939,1.54768141000939
17050106,22 to 24 years,4.0434919720966,4.0434919720966
17050106,25 to 29 years,8.56104852023211,8.56104852023211
17050106,30 to 34 years,10.624623733578,10.624623733578
