huc8,Pop_group,Pop_ws_age_true,Pop_ws_age
03040104,10 to 14 years,56.7945973488273,56.7945973488273
03040104,15 to 17 years,46.2259890908444,46.2259890908444
03040104,18 and 19 years,27.0704604969074,27.0704604969074
03040104,20 years,5.94723072669687,5.94723072669687
03040104,21 years,7.48933154061798,7.48933154061798
03040104,22 to 24 years,36.5341910920481,36.5341910920481
03040104,25 to 29 years,87.0890724814806,87.0890724814806
03040104,30 to 34 years,35.0344445082312,35.0344445082312
03040104,35 to 39 years,29.9659940049118,29.9659940049118
03040104,40 to 44 years,97.038487346796,97.038487346796
03040104,45 to 49 years,81.8301808905517,81.8301808905517
03040104,5 to 9 years,59.1829739769762,59.1829739769762
03040104,50 to 54 years,56.9944942645532,56.9944942645532
03040104,55 to 59 years,60.5456655027567,60.5456655027567
03040104,60 and 61 years,18.4788122468953,18.4788122468953
03040104,62 to 64 years,27.9498317095422,27.9498317095422
03040104,65 and 66 years,12.9851553740616,12.9851553740616
03040104,67 to 69 years,22.2125447159448,22.2125447159448
03040104,70 to 74 years,16.3096381835431,16.3096381835431
03040104,75 to 79 years,18.9162323943932,18.9162323943932
03040104,80 to 84 years,16.9589720283313,16.9589720283313
03040104,85 years and over,12.768316766294,12.768316766294
03040104,Under 5 years,74.3741417447598,74.3741417447598
03040105,10 to 14 years,7.19059720462074,7.19059720462074
03040105,15 to 17 years,5.67569845266388,5.67569845266388
03040105,18 and 19 years,2.93596967731895,2.93596967731895
03040105,20 years,1.04694575462826,1.04694575462826
03040105,21 years,1.33682369989073,1.33682369989073
03040105,22 to 24 years,3.96837446485943,3.96837446485943
03040105,25 to 29 years,4.18312134754662,4.18312134754662
03040105,30 to 34 years,7.13295173034277,7.13295173034277
03040105,35 to 39 years,6.05425307525045,6.05425307525045
03040105,40 to 44 years,8.97544956636794,8.97544956636794
03040105,45 to 49 years,5.49834509801568,5.49834509801568
03040105,5 to 9 years,4.79762871559096,4.79762871559096
03040105,50 to 54 years,5.56790200890028,5.56790200890028
03040105,55 to 59 years,8.38119414456257,8.38119414456257
03040105,60 and 61 years,1.32552604901042,1.32552604901042
03040105,62 to 64 years,2.95241847746994,2.95241847746994
03040105,65 and 66 years,1.41954465891151,1.41954465891151
03040105,67 to 69 years,1.10220643757721,1.10220643757721
03040105,70 to 74 years,3.67038822907829,3.67038822907829
03040105,75 to 79 years,1.14897726339486,1.14897726339486
03040105,80 to 84 years,2.85124549358179,2.85124549358179
03040105,85 years and over,1.66045777033364,1.66045777033364
03040105,Under 5 years,6.87688386610654,6.87688386610654
03040201,10 to 14 years,14607.4489010861,14607.4489010861
03040201,15 to 17 years,8745.42047754866,8745.42047754866
03040201,18 and 19 years,5420.42256611636,5420.42256611636
03040201,20 years,3365.76897444828,3365.76897444828
03040201,21 years,2585.56961773618,2585.56961773618
03040201,22 to 24 years,9404.15683115487,9404.15683115487
03040201,25 to 29 years,13952.9899761199,13952.9899761199
03040201,30 to 34 years,12998.7530155332,12998.7530155332
03040201,35 to 39 years,13104.0898210802,13104.0898210802
03040201,40 to 44 years,15052.200551502,15052.200551502
03040201,45 to 49 years,15146.7578244233,15146.7578244233
03040201,5 to 9 years,14038.6029590356,14038.6029590356
03040201,50 to 54 years,15666.2592252299,15666.2592252299
03040201,55 to 59 years,15398.5574317041,15398.5574317041
03040201,60 and 61 years,5950.76518555058,5950.76518555058
03040201,62 to 64 years,8744.72995261489,8744.72995261489
03040201,65 and 66 years,5231.67134954544,5231.67134954544
03040201,67 to 69 years,7743.39792070006,7743.39792070006
03040201,70 to 74 years,8330.04462085278,8330.04462085278
03040201,75 to 79 years,5982.5174080657,5982.5174080657
03040201,80 to 84 years,3879.89579194127,3879.89579194127
03040201,85 years and over,3449.31668715469,3449.31668715469
03040201,Under 5 years,13107.4547828926,13107.4547828926
03040202,10 to 14 years,6681.11111797368,6681.11111797368
03040202,15 to 17 years,3925.47906119672,3925.47906119672
03040202,18 and 19 years,1711.52355579428,1711.52355579428
03040202,20 years,1102.49013483476,1102.49013483476
03040202,21 years,929.821904986144,929.821904986144
03040202,22 to 24 years,3851.80109630316,3851.80109630316
03040202,25 to 29 years,5124.67499094863,5124.67499094863
03040202,30 to 34 years,5837.56249884393,5837.56249884393
03040202,35 to 39 years,5372.21648583302,5372.21648583302
03040202,40 to 44 years,6332.00443739952,6332.00443739952
03040202,45 to 49 years,5852.40880179965,5852.40880179965
03040202,5 to 9 years,6294.29141412624,6294.29141412624
03040202,50 to 54 years,6980.37251729219,6980.37251729219
03040202,55 to 59 years,6843.28168118722,6843.28168118722
03040202,60 and 61 years,2364.1883428539,2364.1883428539
03040202,62 to 64 years,3425.87893253962,3425.87893253962
03040202,65 and 66 years,2196.64713914696,2196.64713914696
03040202,67 to 69 years,2908.51035452221,2908.51035452221
03040202,70 to 74 years,3884.26161344119,3884.26161344119
03040202,75 to 79 years,2766.82195329245,2766.82195329245
03040202,80 to 84 years,1597.43216926503,1597.43216926503
03040202,85 years and over,1435.30955097172,1435.30955097172
03040202,Under 5 years,5920.91244587913,5920.91244587913
03040203,10 to 14 years,293.373161954907,293.373161954907
03040203,15 to 17 years,205.54202860287,205.54202860287
03040203,18 and 19 years,142.177006586229,142.177006586229
03040203,20 years,67.5349753136005,67.5349753136005
03040203,21 years,127.36422217417,127.36422217417
03040203,22 to 24 years,333.641710411386,333.641710411386
03040203,25 to 29 years,432.24217211615,432.24217211615
03040203,30 to 34 years,339.3099337629,339.3099337629
03040203,35 to 39 years,232.724504705512,232.724504705512
03040203,40 to 44 years,434.614120827345,434.614120827345
03040203,45 to 49 years,388.032526743294,388.032526743294
03040203,5 to 9 years,482.873356789028,482.873356789028
03040203,50 to 54 years,511.415434657037,511.415434657037
03040203,55 to 59 years,459.219025439053,459.219025439053
03040203,60 and 61 years,199.687825998072,199.687825998072
03040203,62 to 64 years,297.539956541937,297.539956541937
03040203,65 and 66 years,224.25868333877,224.25868333877
03040203,67 to 69 years,241.643137300138,241.643137300138
03040203,70 to 74 years,291.594433864688,291.594433864688
03040203,75 to 79 years,149.3693375567,149.3693375567
03040203,80 to 84 years,87.009500042304,87.009500042304
03040203,85 years and over,123.581989346251,123.581989346251
03040203,Under 5 years,445.012935350971,445.012935350971
03040204,10 to 14 years,5060.581104992,5060.581104992
03040204,15 to 17 years,2923.18577054589,2923.18577054589
03040204,18 and 19 years,1676.06331716336,1676.06331716336
03040204,20 years,778.482145609845,778.482145609845
03040204,21 years,1043.65228806909,1043.65228806909
03040204,22 to 24 years,2349.68142887599,2349.68142887599
03040204,25 to 29 years,4826.39427452064,4826.39427452064
03040204,30 to 34 years,4318.00996003231,4318.00996003231
03040204,35 to 39 years,4572.98281739828,4572.98281739828
03040204,40 to 44 years,4850.63003233728,4850.63003233728
03040204,45 to 49 years,4434.47041363399,4434.47041363399
03040204,5 to 9 years,5455.14865315897,5455.14865315897
03040204,50 to 54 years,5140.5632640614,5140.5632640614
03040204,55 to 59 years,5363.69066029987,5363.69066029987
03040204,60 and 61 years,2195.7649110396,2195.7649110396
03040204,62 to 64 years,2932.06096024543,2932.06096024543
03040204,65 and 66 years,1747.50153844101,1747.50153844101
03040204,67 to 69 years,2420.62782493803,2420.62782493803
03040204,70 to 74 years,2795.02338965341,2795.02338965341
03040204,75 to 79 years,2097.53583603143,2097.53583603143
03040204,80 to 84 years,1173.66765480473,1173.66765480473
